data,rgh,temperatura,humedad,velocidad
23/3/2019 22:15:00,-2.148,23.7,76.14,0.654
23/3/2019 22:18:00,-2.041,23.82,76.41,0.903
23/3/2019 22:21:00,-2.066,23.68,76.31,0.545
23/3/2019 22:24:00,-1.996,23.49,77.21,1.099
23/3/2019 22:27:00,-1.819,23.34,77.79,0.955
23/3/2019 22:30:00,-1.789,23.38,76.6,1.939
23/3/2019 22:33:00,-2.107,23.57,75.62,0.411
23/3/2019 22:36:00,-2.214,23.75,76.04,0.382
23/3/2019 22:39:00,-2.384,23.85,75.87,0.497
23/3/2019 22:42:00,-2.192,23.72,78.17,1.01
23/3/2019 22:45:00,-1.996,23.5,77.41,0.632
23/3/2019 22:48:00,-2.118,23.69,76.11,0
23/3/2019 22:51:00,-2.181,23.53,77.28,0.11
23/3/2019 22:54:00,-2.203,23.59,77.51,0.962
23/3/2019 22:57:00,-2.081,23.72,78.45,0.544
23/3/2019 23:00:00,-2.007,23.31,79.26,0
23/3/2019 23:03:00,-2.092,23.55,76.69,0.397
23/3/2019 23:06:00,-2.048,25.05,80.4,0
23/3/2019 23:09:00,-2.07,23.55,78.45,0
23/3/2019 23:12:00,-2.03,23.6,79.89,0.045
23/3/2019 23:15:00,-1.922,25.35,82.3,0.231
23/3/2019 23:18:00,-1.889,25.36,81.1,0.506
23/3/2019 23:21:00,-2.103,25.5,80.9,0.04
23/3/2019 23:24:00,-1.993,25.49,81.3,0
23/3/2019 23:27:00,-1.956,25.44,80.8,0.034
23/3/2019 23:30:00,-1.996,25.44,80.8,0.045
23/3/2019 23:33:00,-2.078,25.67,80.7,0
23/3/2019 23:36:00,-2.188,25.66,80.2,0.027
23/3/2019 23:39:00,-2.111,25.42,81.2,0.528
23/3/2019 23:42:00,-1.896,25.52,80.9,0
23/3/2019 23:45:00,-2.081,25.7,80.3,0.016
23/3/2019 23:48:00,-2.281,25.64,81.4,0.985
23/3/2019 23:51:00,-2.214,25.45,82.1,0.656
23/3/2019 23:54:00,-2.225,25.43,83.1,0
23/3/2019 23:57:00,-2.092,25.23,82.9,0.503
24/3/2019 0:00:00,-2.007,25.1,84.3,0.244
24/3/2019 0:03:00,-2.103,25.24,82.9,0.005
24/3/2019 0:06:00,-2.229,25.39,82.9,0.214
24/3/2019 0:09:00,-2.292,25.23,83.4,0.142
24/3/2019 0:12:00,-2.207,25.19,83.9,0
24/3/2019 0:15:00,-2.152,25.12,83.5,0
24/3/2019 0:18:00,-2.159,25,84.1,0.677
24/3/2019 0:21:00,-2.266,25.37,81.2,0.509
24/3/2019 0:24:00,-2.196,25.3,83.1,0.514
24/3/2019 0:27:00,-1.974,25.01,84.6,0.11
24/3/2019 0:30:00,-1.8,25.05,82.3,0.683
24/3/2019 0:33:00,-1.811,25.06,82,0.797
24/3/2019 0:36:00,-2.011,25.07,82.3,0.348
24/3/2019 0:39:00,-2.118,24.98,83.5,0.435
24/3/2019 0:42:00,-2.03,24.94,82.4,0.567
24/3/2019 0:45:00,-1.981,25.07,80.5,1.014
24/3/2019 0:48:00,-2.092,25.24,81.2,0.926
24/3/2019 0:51:00,-2.018,25.1,82.3,1.367
24/3/2019 0:54:00,-2.015,24.98,82.6,0.929
24/3/2019 0:57:00,-2.052,25.08,82.2,0.821
24/3/2019 1:00:00,-2.018,25.08,82.1,1.34
24/3/2019 1:03:00,-1.793,24.83,82.5,0.881
24/3/2019 1:06:00,-1.516,24.97,80.6,1.016
24/3/2019 1:09:00,-1.567,25.15,79.83,1.446
24/3/2019 1:12:00,-1.601,25.18,80,1.306
24/3/2019 1:15:00,-1.601,25.32,78.59,1.484
24/3/2019 1:18:00,-1.726,25.42,78.81,1.105
24/3/2019 1:21:00,-1.675,25.48,78.59,1.498
24/3/2019 1:24:00,-1.782,25.37,79.56,0.867
24/3/2019 1:27:00,-1.752,25.36,79.65,1.383
24/3/2019 1:30:00,-1.545,25.24,80.9,0.98
24/3/2019 1:33:00,-1.442,25.29,80.2,1.536
24/3/2019 1:36:00,-1.412,25.37,78.98,1.271
24/3/2019 1:39:00,-1.442,25.36,78.95,1.567
24/3/2019 1:42:00,-1.457,25.31,80.2,1.288
24/3/2019 1:45:00,-1.438,25.28,80.3,1.21
24/3/2019 1:48:00,-1.571,25.29,80.4,1.606
24/3/2019 1:51:00,-1.797,25.25,79.9,1.347
24/3/2019 1:54:00,-1.845,25.27,80,0.819
24/3/2019 1:57:00,-1.963,25.05,80.9,0.391
24/3/2019 2:00:00,-1.967,25.23,80.6,0.074
24/3/2019 2:03:00,-2.004,25.31,80.2,0.45
24/3/2019 2:06:00,-1.996,25.12,81.8,0.273
24/3/2019 2:09:00,-1.726,24.95,82.8,0.36
24/3/2019 2:12:00,-1.401,24.82,83.4,0
24/3/2019 2:15:00,-1.401,24.82,82.2,0.005
24/3/2019 2:18:00,-1.508,24.96,80.8,0.818
24/3/2019 2:21:00,-1.797,25.02,81.3,0.64
24/3/2019 2:24:00,-1.771,25.05,81,0.556
24/3/2019 2:27:00,-1.745,25.06,80.7,0.348
24/3/2019 2:30:00,-1.789,25.07,81.1,0
24/3/2019 2:33:00,-1.774,24.9,82.2,0
24/3/2019 2:36:00,-1.586,24.56,84.7,0.138
24/3/2019 2:39:00,-1.342,24.55,85.6,0.717
24/3/2019 2:42:00,-1.224,24.2,86,1.006
24/3/2019 2:45:00,-1.224,23.02,85.1,1.299
24/3/2019 2:48:00,-1.268,22.58,85,1.102
24/3/2019 2:51:00,-1.286,22.41,85.1,0.799
24/3/2019 2:54:00,-1.375,22.44,85.5,0.152
24/3/2019 2:57:00,-1.408,22.32,85.4,0.164
24/3/2019 3:00:00,-1.379,22.38,85,0.724
24/3/2019 3:03:00,-1.394,22.27,84.6,0.745
24/3/2019 3:06:00,-1.386,22.44,84.5,0.695
24/3/2019 3:09:00,-1.394,22.45,84.5,0.071
24/3/2019 3:12:00,-1.416,22.39,84.2,0.642
24/3/2019 3:15:00,-1.397,22.36,84.6,0.493
24/3/2019 3:18:00,-1.405,22.32,84,0.261
24/3/2019 3:21:00,-1.394,22.38,84.7,0.27
24/3/2019 3:24:00,-1.416,22.4,85.5,0.004
24/3/2019 3:27:00,-1.405,22.29,86.3,0
24/3/2019 3:30:00,-1.431,22.31,86.4,0
24/3/2019 3:33:00,-1.616,22.22,87.1,0
24/3/2019 3:36:00,-1.59,22.17,87.5,0
24/3/2019 3:39:00,-1.567,22.19,87.2,0.002
24/3/2019 3:42:00,-1.656,22.11,87.7,0
24/3/2019 3:45:00,-1.774,22,87.6,0
24/3/2019 3:48:00,-1.819,22.21,85.4,0
24/3/2019 3:51:00,-1.993,22.36,86,0
24/3/2019 3:54:00,-2.1,22.02,87.5,0
24/3/2019 3:57:00,-2.122,21.99,87.1,0
24/3/2019 4:00:00,-2.281,22.01,87.2,0
24/3/2019 4:03:00,-2.255,21.89,88.2,0
24/3/2019 4:06:00,-2,21.91,87.9,0
24/3/2019 4:09:00,-2.004,21.84,87.3,0.111
24/3/2019 4:12:00,-2.078,22.02,86.9,0
24/3/2019 4:15:00,-2.218,21.98,86.5,0
24/3/2019 4:18:00,-2.218,21.89,88.3,0
24/3/2019 4:21:00,-2.322,21.81,87.4,0
24/3/2019 4:24:00,-2.211,21.78,89.1,0
24/3/2019 4:27:00,-2.177,21.67,90.9,0
24/3/2019 4:30:00,-1.911,21.5,91.1,0.11
24/3/2019 4:33:00,-1.885,21.44,90.9,0.406
24/3/2019 4:36:00,-1.948,21.42,91.6,0
24/3/2019 4:39:00,-1.959,21.4,90.9,0
24/3/2019 4:42:00,-1.985,21.57,90,0
24/3/2019 4:45:00,-2.052,21.5,91,0
24/3/2019 4:48:00,-2.03,21.28,92.3,0
24/3/2019 4:51:00,-2.004,21.13,93.3,0.429
24/3/2019 4:54:00,-1.793,20.97,93.7,0.681
24/3/2019 4:57:00,-1.778,20.85,94.2,0.005
24/3/2019 5:00:00,-1.804,20.95,94,0
24/3/2019 5:03:00,-2.007,21.16,92.6,0.019
24/3/2019 5:06:00,-2.211,21.29,92.2,0.054
24/3/2019 5:09:00,-2.181,21.12,92.6,0
24/3/2019 5:12:00,-2.2,20.9,92.4,0.358
24/3/2019 5:15:00,-1.996,20.95,91.7,0
24/3/2019 5:18:00,-1.967,20.93,91.5,0.085
24/3/2019 5:21:00,-2.041,21.3,89.3,0.196
24/3/2019 5:24:00,-2.192,21.53,89.2,0.12
24/3/2019 5:27:00,-2.196,21.15,89.1,0.008
24/3/2019 5:30:00,-2.129,21.26,89.2,0
24/3/2019 5:33:00,-2.103,21.26,89.9,0
24/3/2019 5:36:00,-1.996,21.03,92,0.64
24/3/2019 5:39:00,-1.882,20.86,92.9,0.043
24/3/2019 5:42:00,-1.889,20.83,93.2,0.376
24/3/2019 5:45:00,-1.922,21.02,92.5,0
24/3/2019 5:48:00,-2.018,22.1,91.8,0
24/3/2019 5:51:00,-2.118,20.91,92.1,0
24/3/2019 5:54:00,-2.048,20.81,92.2,0
24/3/2019 5:57:00,-1.978,20.74,92.2,0
24/3/2019 6:00:00,-1.974,20.57,93.3,0.02
24/3/2019 6:03:00,-1.97,20.43,93.7,0.023
24/3/2019 6:06:00,-1.985,20.59,92.9,0
24/3/2019 6:09:00,-2.192,21.04,90.3,0
24/3/2019 6:12:00,-2.226,20.95,92.2,0.044
24/3/2019 6:15:00,-2.185,22.39,95.7,0
24/3/2019 6:18:00,-1.845,20.48,94.1,0.018
24/3/2019 6:21:00,-1.967,20.56,93.8,0
24/3/2019 6:24:00,-2.218,20.8,90.9,0.053
24/3/2019 6:27:00,-2.322,20.96,92,0.003
24/3/2019 6:30:00,-2.403,20.73,93,0
24/3/2019 6:33:00,-2.203,20.43,93.5,0
24/3/2019 6:36:00,-1.863,20.63,93.9,0
24/3/2019 6:39:00,-1.823,20.78,90.8,0
24/3/2019 6:42:00,-2.033,20.97,90.4,0
24/3/2019 6:45:00,-2.226,20.93,92,0.019
24/3/2019 6:48:00,-2.218,20.78,92.9,0.047
24/3/2019 6:51:00,-2.214,20.49,92.8,0
24/3/2019 6:54:00,-2.14,20.73,91.5,0
24/3/2019 6:57:00,-2.155,20.5,93.5,0
24/3/2019 7:00:00,-2.044,20.52,93.6,0
24/3/2019 7:03:00,-2.007,20.92,92.7,0
24/3/2019 7:06:00,-2.218,20.64,94.3,0
24/3/2019 7:09:00,-2.074,20.2,95.4,0
24/3/2019 7:12:00,-2.152,20.2,95.9,0
24/3/2019 7:15:00,-2.022,20.15,96.4,0
24/3/2019 7:18:00,-2.085,20.14,95.8,0.498
24/3/2019 7:21:00,-2.189,20.19,95.9,0.83
24/3/2019 7:24:00,-2.144,20.21,96,0.598
24/3/2019 7:27:00,-2.226,20.77,95.3,0
24/3/2019 7:30:00,-2.377,20.48,94.1,0
24/3/2019 7:33:00,-2.381,20.36,93.9,0.27
24/3/2019 7:36:00,-2.414,20.23,95.1,0.849
24/3/2019 7:39:00,-2.2,20.45,95.7,0.691
24/3/2019 7:42:00,-2.359,20.27,95.6,0
24/3/2019 7:45:00,-2.189,20.28,95.9,0.002
24/3/2019 7:48:00,-2.203,20.34,95.5,0.335
24/3/2019 7:51:00,-2.152,20.33,95.2,0.325
24/3/2019 7:54:00,-2.24,20.48,93.4,0.001
24/3/2019 7:57:00,-2.407,20.61,92.8,0
24/3/2019 8:00:00,-2.54,20.43,94.1,0.005
24/3/2019 8:03:00,-2.429,20.29,94.6,0
24/3/2019 8:06:00,-2.259,20.24,95.1,0
24/3/2019 8:09:00,-2.196,20.21,95.7,0
24/3/2019 8:12:00,-2.152,19.99,96.4,0.271
24/3/2019 8:15:00,-2.048,22.13,98.9,0.551
24/3/2019 8:18:00,-2.033,21.91,99.1,0.5
24/3/2019 8:21:00,-2.019,21.74,98.9,0.534
24/3/2019 8:24:00,-2.092,21.67,99,0
24/3/2019 8:27:00,-2.207,21.89,98.1,0
24/3/2019 8:30:00,-2.24,21.68,97.9,0
24/3/2019 8:33:00,-2.34,21.74,97.2,0
24/3/2019 8:36:00,-2.373,21.95,97.4,0
24/3/2019 8:39:00,-2.396,21.9,97.2,0
24/3/2019 8:42:00,-2.373,21.29,97.4,0
24/3/2019 8:45:00,-2.259,20.04,96.6,0
24/3/2019 8:48:00,-2.177,19.74,97,0
24/3/2019 8:51:00,-2.185,19.81,97,0
24/3/2019 8:54:00,-2.226,19.88,96.1,0
24/3/2019 8:57:00,-2.2,20.2,94.9,0
24/3/2019 9:00:00,-2.148,20.4,93.7,0
24/3/2019 9:03:00,-1.945,20.17,95.1,0
24/3/2019 9:06:00,-1.497,20.02,96.5,0
24/3/2019 9:09:00,-0.932,19.91,96.5,0
24/3/2019 9:12:00,-0.166,19.82,97.1,0
24/3/2019 9:15:00,0.799,20.13,94.6,0
24/3/2019 9:18:00,2.163,20.18,93.4,0
24/3/2019 9:21:00,3.974,20.17,94.9,0
24/3/2019 9:24:00,6.022,20.08,95.8,0
24/3/2019 9:27:00,8.56,19.73,97,0
24/3/2019 9:30:00,11.06,19.91,97.3,0
24/3/2019 9:33:00,13.54,20.24,93.5,0
24/3/2019 9:36:00,16.09,20.57,92.5,0
24/3/2019 9:39:00,18.78,20.29,93.6,0.079
24/3/2019 9:42:00,21.29,20.64,92.6,0.421
24/3/2019 9:45:00,24.03,20.63,93,0.044
24/3/2019 9:48:00,26.79,20.34,95.2,0
24/3/2019 9:51:00,29.47,20.42,94.6,0
24/3/2019 9:54:00,32.02,20.47,95.1,0
24/3/2019 9:57:00,34.72,20.38,95.3,0
24/3/2019 10:00:00,37.38,20.15,95.5,0
24/3/2019 10:03:00,39.53,20.21,95.9,0
24/3/2019 10:06:00,41.22,20.41,94.9,0
24/3/2019 10:09:00,43.02,20.56,95.1,0
24/3/2019 10:12:00,123.7,20.82,93.3,0
24/3/2019 10:15:00,149.9,20.73,93.4,0
24/3/2019 10:18:00,161.9,20.7,93.9,0
24/3/2019 10:21:00,173.6,20.89,94.1,0
24/3/2019 10:24:00,186.3,20.9,94.1,0
24/3/2019 10:27:00,198,21.04,93.8,0.344
24/3/2019 10:30:00,210.1,21.34,92.8,0.296
24/3/2019 10:33:00,223.1,21.79,91.7,0.649
24/3/2019 10:36:00,234.3,21.88,90.6,0.668
24/3/2019 10:39:00,246.4,21.88,89,0.723
24/3/2019 10:42:00,259.6,21.95,89.5,1.087
24/3/2019 10:45:00,271.9,22.06,88,0.385
24/3/2019 10:48:00,283,22.09,89.6,0.782
24/3/2019 10:51:00,295.4,22.66,87.8,0.188
24/3/2019 10:54:00,307.8,22.43,88.3,1.193
24/3/2019 10:57:00,319.9,22.58,88.1,1.166
24/3/2019 11:00:00,331.3,22.66,87.6,0.803
24/3/2019 11:03:00,342.9,23.12,84.8,0.21
24/3/2019 11:06:00,353.6,23.17,86.8,0.338
24/3/2019 11:09:00,365.4,23.68,82.7,0
24/3/2019 11:12:00,378,24.04,82.5,0.234
24/3/2019 11:15:00,388.9,23.64,82.4,0.794
24/3/2019 11:18:00,398.8,24.12,80.1,0.989
24/3/2019 11:21:00,410.4,23.6,81.5,0.523
24/3/2019 11:24:00,421.6,23.68,82.7,0.943
24/3/2019 11:27:00,433.2,23.93,80.1,0.748
24/3/2019 11:30:00,443.3,24.67,73.45,3.379
24/3/2019 11:33:00,456.1,25.05,73.16,2.383
24/3/2019 11:36:00,467.6,24.98,72.9,1.834
24/3/2019 11:39:00,479.2,24.91,74.92,2.777
24/3/2019 11:42:00,489.8,24.87,74.3,1.452
24/3/2019 11:45:00,499.8,24.89,74.81,2.209
24/3/2019 11:48:00,510.6,24.82,74.11,4.059
24/3/2019 11:51:00,521.9,24.89,74.91,3.225
24/3/2019 11:54:00,532.1,24.74,73.86,2.604
24/3/2019 11:57:00,543.5,24.94,74.07,2.494
24/3/2019 12:00:00,554.4,25.03,70.86,1.975
24/3/2019 12:03:00,563.6,24.91,73.85,2.906
24/3/2019 12:06:00,574.2,25.07,73.08,2.06
24/3/2019 12:09:00,586.4,25.26,71.23,2.237
24/3/2019 12:12:00,597.4,25.23,70.66,1.991
24/3/2019 12:15:00,606.1,25.37,71.26,1.65
24/3/2019 12:18:00,616.6,25.61,70.03,3.351
24/3/2019 12:21:00,626.6,25.7,67.09,3.388
24/3/2019 12:24:00,636.2,25.5,69.27,3.078
24/3/2019 12:27:00,644.9,25.71,68.98,2.726
24/3/2019 12:30:00,654.2,25.95,66.87,3.468
24/3/2019 12:33:00,663,25.75,66.65,3.391
24/3/2019 12:36:00,671.4,26.33,65.34,2.501
24/3/2019 12:39:00,681,26.03,66.88,3.777
24/3/2019 12:42:00,689.1,26.29,65.55,1.813
24/3/2019 12:45:00,697.6,26.28,67.51,3.121
24/3/2019 12:48:00,705.4,26.13,66.47,2.3
24/3/2019 12:51:00,713.7,26.26,66.24,2.714
24/3/2019 12:54:00,722.1,26.25,66.31,3.908
24/3/2019 12:57:00,730.9,26.42,65.38,4.292
24/3/2019 13:00:00,739.3,26.14,67.97,4.199
24/3/2019 13:03:00,747.5,25.97,67.9,4.133
24/3/2019 13:06:00,754.8,26.14,67.17,3.237
24/3/2019 13:09:00,761.5,26.38,67.32,2.317
24/3/2019 13:12:00,770.5,26.19,68.2,2.578
24/3/2019 13:15:00,777.3,26.73,65.09,1.475
24/3/2019 13:18:00,784.6,27.08,64.57,2.346
24/3/2019 13:21:00,789.6,27.44,63.64,3.752
24/3/2019 13:24:00,797.7,27.1,63.89,4.072
24/3/2019 13:27:00,804,27.09,62.98,4.139
24/3/2019 13:30:00,810,27.25,63.17,2.913
24/3/2019 13:33:00,816,27.4,62.66,2.81
24/3/2019 13:36:00,821,27.63,63.45,2.964
24/3/2019 13:39:00,826,28.06,61.31,2.012
24/3/2019 13:42:00,834,28.05,61.09,1.991
24/3/2019 13:45:00,845,27.89,62.33,3.721
24/3/2019 13:48:00,861,27.72,62.09,3.544
24/3/2019 13:51:00,871,28.1,61.1,3.014
24/3/2019 13:54:00,866,27.94,61.61,4.101
24/3/2019 13:57:00,873,27.92,61.24,4.557
24/3/2019 14:00:00,869,27.95,61.39,4.005
24/3/2019 14:03:00,868,28.34,61.07,3.251
24/3/2019 14:06:00,871,28.69,58.02,1.968
24/3/2019 14:09:00,878,28.65,59.73,4.344
24/3/2019 14:12:00,883,28.39,59.5,2.584
24/3/2019 14:15:00,888,28.25,60.8,4.784
24/3/2019 14:18:00,891,28.85,58.17,1.617
24/3/2019 14:21:00,897,28.57,60.17,4.131
24/3/2019 14:24:00,907,28.79,58.75,1.645
24/3/2019 14:27:00,905,28.94,58.3,3.726
24/3/2019 14:30:00,911,29.01,57.68,2.193
24/3/2019 14:33:00,925,29.37,57.42,1.891
24/3/2019 14:36:00,929,29.31,57.91,2.991
24/3/2019 14:39:00,950,29.4,57.14,3.572
24/3/2019 14:42:00,943,29.02,58.36,3.326
24/3/2019 14:45:00,931,29.16,58.54,4.489
24/3/2019 14:48:00,931,29.12,58.72,3.787
24/3/2019 14:51:00,927,29.26,57.43,2.447
24/3/2019 14:54:00,927,29.2,57.43,3.782
24/3/2019 14:57:00,924,29.51,57.31,1.993
24/3/2019 15:00:00,925,29.33,58.3,3.379
24/3/2019 15:03:00,927,29.34,56.39,4.356
24/3/2019 15:06:00,926,29.34,56.78,4.144
24/3/2019 15:09:00,926,29.42,55.61,2.78
24/3/2019 15:12:00,926,29.38,56.91,4.261
24/3/2019 15:15:00,927,29.67,55.23,2.84
24/3/2019 15:18:00,927,29.8,55,3.326
24/3/2019 15:21:00,928,29.76,55.6,5.248
24/3/2019 15:24:00,929,29.6,54.52,5.051
24/3/2019 15:27:00,928,29.71,55.27,3.165
24/3/2019 15:30:00,927,30.27,54.62,4.795
24/3/2019 15:33:00,929,29.96,54.21,2.914
24/3/2019 15:36:00,926,30.62,52.09,4.452
24/3/2019 15:39:00,926,30.14,52.94,4.785
24/3/2019 15:42:00,925,30.37,52.32,2.982
24/3/2019 15:45:00,921,30.54,53.53,3.215
24/3/2019 15:48:00,922,30.71,51.66,2.678
24/3/2019 15:51:00,918,30.71,51.8,2.895
24/3/2019 15:54:00,916,30.55,52.39,4.052
24/3/2019 15:57:00,916,30.76,52.29,3.2
24/3/2019 16:00:00,914,31.15,50.65,1.927
24/3/2019 16:03:00,914,30.85,50.65,3.436
24/3/2019 16:06:00,911,30.64,51.2,5.107
24/3/2019 16:09:00,908,30.55,52.58,3.429
24/3/2019 16:12:00,902,30.68,51.19,4.71
24/3/2019 16:15:00,901,30.63,52.13,4.402
24/3/2019 16:18:00,895,31.29,50.21,2.997
24/3/2019 16:21:00,890,30.88,51.33,3.821
24/3/2019 16:24:00,887,30.97,51.33,3.41
24/3/2019 16:27:00,884,30.93,51.74,3.605
24/3/2019 16:30:00,881,30.98,52.07,3.168
24/3/2019 16:33:00,876,31.1,51.09,3.547
24/3/2019 16:36:00,867,31.19,50.16,4.447
24/3/2019 16:39:00,864,31.12,50.7,4.105
24/3/2019 16:42:00,860,31.32,50.39,3.947
24/3/2019 16:45:00,856,31.34,50.61,3.131
24/3/2019 16:48:00,849,31.51,49.54,3.136
24/3/2019 16:51:00,844,31.48,50.56,3.183
24/3/2019 16:54:00,838,31.13,50.62,4.926
24/3/2019 16:57:00,828,31.1,51.18,4.408
24/3/2019 17:00:00,824,30.99,51.68,2.946
24/3/2019 17:03:00,823,31.32,51.38,2.785
24/3/2019 17:06:00,815,31.68,51.48,3.304
24/3/2019 17:09:00,811,31.74,52.23,3.028
24/3/2019 17:12:00,806,31.16,53.69,5.423
24/3/2019 17:15:00,799.7,31.13,53.49,3.602
24/3/2019 17:18:00,790.1,31.22,51.6,4.13
24/3/2019 17:21:00,781.2,30.96,55.97,4.688
24/3/2019 17:24:00,773.3,30.85,55.78,2.533
24/3/2019 17:27:00,764.6,31.03,55.18,4.358
24/3/2019 17:30:00,758.7,30.64,56.13,4.263
24/3/2019 17:33:00,753.2,30.7,56.74,3.674
24/3/2019 17:36:00,744.8,30.69,56.16,2.657
24/3/2019 17:39:00,736.5,30.81,56.19,4.253
24/3/2019 17:42:00,726.6,31.22,53.61,1.779
24/3/2019 17:45:00,720.2,30.89,55.58,0.751
24/3/2019 17:48:00,711.9,31.41,53.41,2.351
24/3/2019 17:51:00,703.4,31.36,53.94,2.994
24/3/2019 17:54:00,694.5,31.23,54.5,3.111
24/3/2019 17:57:00,686.3,31.29,54.21,3.242
24/3/2019 18:00:00,677.1,31.2,53.32,4.913
24/3/2019 18:03:00,670.2,30.79,56.92,4.605
24/3/2019 18:06:00,662.2,31.06,54.52,2.267
24/3/2019 18:09:00,650.8,32.13,55.63,3.026
24/3/2019 18:12:00,640.5,31.91,56.15,2.892
24/3/2019 18:15:00,630.4,31.89,56.83,2.447
24/3/2019 18:18:00,622.4,31.74,57.31,3.422
24/3/2019 18:21:00,613.6,31.35,57.56,4.404
24/3/2019 18:24:00,604.3,31.1,58.55,3.876
24/3/2019 18:27:00,595.5,30.96,58.59,4.601
24/3/2019 18:30:00,585.2,31.12,57.81,3.493
24/3/2019 18:33:00,572.5,30.97,58.65,4.521
24/3/2019 18:36:00,564.1,30.85,59.2,3.531
24/3/2019 18:39:00,558.2,30.91,59.26,3.861
24/3/2019 18:42:00,552.2,30.66,60.11,3.855
24/3/2019 18:45:00,535.2,30.32,61.76,3.948
24/3/2019 18:48:00,522.2,30.11,61.34,5.244
24/3/2019 18:51:00,528.3,30.23,60.68,3.797
24/3/2019 18:54:00,520.4,30.43,59.93,3.17
24/3/2019 18:57:00,497.1,30.73,60.43,2.824
24/3/2019 19:00:00,494.2,30.82,59.21,2.897
24/3/2019 19:03:00,388.9,30.62,60.64,3.405
24/3/2019 19:06:00,191.5,30.47,61.6,2.942
24/3/2019 19:09:00,127.7,30.26,61.94,4.767
24/3/2019 19:12:00,143.2,30.03,61.91,2.021
24/3/2019 19:15:00,143.6,29.86,62.72,4.861
24/3/2019 19:18:00,130.4,29.71,64.09,4.082
24/3/2019 19:21:00,130.7,29.59,64.51,3.926
24/3/2019 19:24:00,127.9,29.3,65.22,4.339
24/3/2019 19:27:00,126.9,28.47,64.47,4.422
24/3/2019 19:30:00,105.9,28.4,64.53,4.928
24/3/2019 19:33:00,86.1,28.31,65.19,3.654
24/3/2019 19:36:00,156.1,29.07,67.21,3.119
24/3/2019 19:39:00,126.7,28.94,67.18,1.895
24/3/2019 19:42:00,167.1,28.78,67.83,4.282
24/3/2019 19:45:00,219.4,28.83,67.63,1.83
24/3/2019 19:48:00,172,29.01,67.16,1.575
24/3/2019 19:51:00,111.9,29.05,66.89,2.629
24/3/2019 19:54:00,100,28.95,67.08,2.657
24/3/2019 19:57:00,88.1,28.85,67.53,3.561
24/3/2019 20:00:00,65.24,28.81,67.97,3.527
24/3/2019 20:03:00,57.49,28.73,68.15,2.731
24/3/2019 20:06:00,52.88,28.65,68.3,2.888
24/3/2019 20:09:00,59.7,28.68,68.06,1.663
24/3/2019 20:12:00,55.42,28.64,68.51,1.668
24/3/2019 20:15:00,82.3,28.46,69.66,3.542
24/3/2019 20:18:00,94.6,28.47,70.01,4.568
24/3/2019 20:21:00,84,28.31,70.02,2.34
24/3/2019 20:24:00,69.73,28.14,70.39,4.269
24/3/2019 20:27:00,97.3,28.13,70.6,3.167
24/3/2019 20:30:00,146.4,28.15,70.27,2.44
24/3/2019 20:33:00,134.6,28.19,69.91,3.17
24/3/2019 20:36:00,128.8,27.46,69.33,3.518
24/3/2019 20:39:00,125.3,27.57,69.2,2.073
24/3/2019 20:42:00,68.59,27.46,69.31,3.644
24/3/2019 20:45:00,67.84,27.4,69.87,3.486
24/3/2019 20:48:00,47.01,27.4,68.9,2.344
24/3/2019 20:51:00,25.01,27.42,68.73,2.474
24/3/2019 20:54:00,19.79,27.38,68.49,3.331
24/3/2019 20:57:00,15.55,27.29,69.31,4.1
24/3/2019 21:00:00,10.88,27.01,70.65,4.086
24/3/2019 21:03:00,8.58,26.91,71.28,3.425
24/3/2019 21:06:00,7.892,27.68,72.67,4.076
24/3/2019 21:09:00,7.06,27.53,73.39,3.461
24/3/2019 21:12:00,5.578,27.49,73.93,3.938
24/3/2019 21:15:00,4.196,27.39,74.62,3.244
24/3/2019 21:18:00,2.517,27.23,74.98,2.064
24/3/2019 21:21:00,1.338,27.23,75.12,2.652
24/3/2019 21:24:00,0.451,28.37,76.47,4.181
24/3/2019 21:27:00,-0.17,28.4,76.43,3.112
24/3/2019 21:30:00,-0.64,28.44,76.65,3.954
24/3/2019 21:33:00,-1.05,28.31,77.02,3.572
24/3/2019 21:36:00,-1.227,28.22,77.06,2.939
24/3/2019 21:39:00,-1.349,28.21,76.33,3.673
24/3/2019 21:42:00,-1.405,28.15,76.46,5.152
24/3/2019 21:45:00,-1.386,28.09,76.51,5.628
24/3/2019 21:48:00,-1.405,28,77.42,2.755
24/3/2019 21:51:00,-1.412,28,77.05,2.75
24/3/2019 21:54:00,-1.405,28.06,77.36,2.401
24/3/2019 21:57:00,-1.412,28.04,77.61,3.318
24/3/2019 22:00:00,-1.39,28.01,77.42,3.296
24/3/2019 22:03:00,-1.405,28.06,77.41,2.23
24/3/2019 22:06:00,-1.39,28.05,77.06,4.586
24/3/2019 22:09:00,-1.383,27.99,77.23,4.885
24/3/2019 22:12:00,-1.386,27.98,77.81,3.928
24/3/2019 22:15:00,-1.383,26.14,75.61,2.427
24/3/2019 22:18:00,-1.405,27.97,77.6,3.036
24/3/2019 22:21:00,-1.161,27.95,78.79,2.698
24/3/2019 22:24:00,-0.976,27.95,79.68,4.367
24/3/2019 22:27:00,2.229,27.56,84.4,2.975
24/3/2019 22:30:00,2.702,27.15,84.6,4.107
24/3/2019 22:33:00,2.103,27.06,85.7,2.807
24/3/2019 22:36:00,0.632,24.96,86.2,2.918
24/3/2019 22:39:00,-0.591,24.78,87.6,1.896
